E,264,5, W,7890,7919, 11/28/2018 02:16:24, 11/28/2018 02:16:53 ,,,,
E,265,5, W,7920,7949, 11/28/2018 02:16:54, 11/28/2018 02:17:23 ,,,,
E,266,U,U,7950,7979, 11/28/2018 02:17:24, 11/28/2018 02:17:53 ,,,,
E,267,2, N2,7980,8009, 11/28/2018 02:17:54, 11/28/2018 02:18:23 ,,,,
E,268,2, N2,8010,8039, 11/28/2018 02:18:24, 11/28/2018 02:18:53 ,,,,
E,269,5, W,8040,8069, 11/28/2018 02:18:54, 11/28/2018 02:19:23 ,,,,
E,270,2, N2,8070,8099, 11/28/2018 02:19:24, 11/28/2018 02:19:53 ,,,,
E,271,2, N2,8100,8129, 11/28/2018 02:19:54, 11/28/2018 02:20:23 ,,,,
E,272,2, N2,8130,8159, 11/28/2018 02:20:24, 11/28/2018 02:20:53 ,,,,
E,273,2, N2,8160,8189, 11/28/2018 02:20:54, 11/28/2018 02:21:23 ,,,,
E,274,2, N2,8190,8219, 11/28/2018 02:21:24, 11/28/2018 02:21:53 ,,,,
E,275,2, N2,8220,8249, 11/28/2018 02:21:54, 11/28/2018 02:22:23 ,,,,
E,276,2, N2,8250,8279, 11/28/2018 02:22:24, 11/28/2018 02:22:53 ,,,,
E,277,U,U,8280,8309, 11/28/2018 02:22:54, 11/28/2018 02:23:23 ,,,,
E,278,2, N2,8310,8339, 11/28/2018 02:23:24, 11/28/2018 02:23:53 ,,,,
E,279,U,U,8340,8369, 11/28/2018 02:23:54, 11/28/2018 02:24:23 ,,,,
E,280,U,U,8370,8399, 11/28/2018 02:24:24, 11/28/2018 02:24:53 ,,,,
E,281,U,U,8400,8429, 11/28/2018 02:24:54, 11/28/2018 02:25:23 ,,,,
E,282,U,U,8430,8459, 11/28/2018 02:25:24, 11/28/2018 02:25:53 ,,,,
E,283,2, N2,8460,8489, 11/28/2018 02:25:54, 11/28/2018 02:26:23 ,,,,
E,284,U,U,8490,8519, 11/28/2018 02:26:24, 11/28/2018 02:26:53 ,,,,
E,285,U,U,8520,8549, 11/28/2018 02:26:54, 11/28/2018 02:27:23 ,,,,
E,286,U,U,8550,8579, 11/28/2018 02:27:24, 11/28/2018 02:27:53 ,,,,
E,287,2, N2,8580,8609, 11/28/2018 02:27:54, 11/28/2018 02:28:23 ,,,,
E,288,U,U,8610,8639, 11/28/2018 02:28:24, 11/28/2018 02:28:53 ,,,,
E,289,3, N3,8640,8669, 11/28/2018 02:28:54, 11/28/2018 02:29:23 ,,,,
